step,train_loss
70,"tf.Tensor(7.4471865, shape=(), dtype=float32)"
71,"tf.Tensor(6.284689, shape=(), dtype=float32)"
72,"tf.Tensor(6.2348623, shape=(), dtype=float32)"
73,"tf.Tensor(6.57265, shape=(), dtype=float32)"
74,"tf.Tensor(6.79666, shape=(), dtype=float32)"
75,"tf.Tensor(7.6931868, shape=(), dtype=float32)"
76,"tf.Tensor(6.3007493, shape=(), dtype=float32)"
77,"tf.Tensor(6.3294024, shape=(), dtype=float32)"
78,"tf.Tensor(6.3835406, shape=(), dtype=float32)"
79,"tf.Tensor(7.496215, shape=(), dtype=float32)"
80,"tf.Tensor(6.9364843, shape=(), dtype=float32)"
81,"tf.Tensor(6.9073, shape=(), dtype=float32)"
82,"tf.Tensor(6.4807363, shape=(), dtype=float32)"
83,"tf.Tensor(6.659564, shape=(), dtype=float32)"
84,"tf.Tensor(6.689871, shape=(), dtype=float32)"
85,"tf.Tensor(6.889971, shape=(), dtype=float32)"
86,"tf.Tensor(6.4890428, shape=(), dtype=float32)"
87,"tf.Tensor(6.770798, shape=(), dtype=float32)"
88,"tf.Tensor(6.89097, shape=(), dtype=float32)"
89,"tf.Tensor(6.3995295, shape=(), dtype=float32)"
90,"tf.Tensor(7.0055103, shape=(), dtype=float32)"
91,"tf.Tensor(6.528126, shape=(), dtype=float32)"
92,"tf.Tensor(6.591181, shape=(), dtype=float32)"
93,"tf.Tensor(6.8839984, shape=(), dtype=float32)"
94,"tf.Tensor(6.4683347, shape=(), dtype=float32)"
95,"tf.Tensor(6.927016, shape=(), dtype=float32)"
96,"tf.Tensor(7.2119427, shape=(), dtype=float32)"
97,"tf.Tensor(6.990034, shape=(), dtype=float32)"
98,"tf.Tensor(6.9941673, shape=(), dtype=float32)"
99,"tf.Tensor(6.976816, shape=(), dtype=float32)"
100,"tf.Tensor(6.1121273, shape=(), dtype=float32)"
101,"tf.Tensor(6.338165, shape=(), dtype=float32)"
102,"tf.Tensor(6.9637694, shape=(), dtype=float32)"
103,"tf.Tensor(6.731076, shape=(), dtype=float32)"
104,"tf.Tensor(6.735052, shape=(), dtype=float32)"
105,"tf.Tensor(6.85623, shape=(), dtype=float32)"
106,"tf.Tensor(6.5605845, shape=(), dtype=float32)"
107,"tf.Tensor(6.887228, shape=(), dtype=float32)"
108,"tf.Tensor(6.3728943, shape=(), dtype=float32)"
109,"tf.Tensor(6.735828, shape=(), dtype=float32)"
110,"tf.Tensor(6.7977977, shape=(), dtype=float32)"
111,"tf.Tensor(6.58405, shape=(), dtype=float32)"
112,"tf.Tensor(6.896102, shape=(), dtype=float32)"
113,"tf.Tensor(7.369447, shape=(), dtype=float32)"
114,"tf.Tensor(6.8794765, shape=(), dtype=float32)"
115,"tf.Tensor(6.7438703, shape=(), dtype=float32)"
116,"tf.Tensor(7.3902183, shape=(), dtype=float32)"
117,"tf.Tensor(6.327889, shape=(), dtype=float32)"
118,"tf.Tensor(6.7213674, shape=(), dtype=float32)"
119,"tf.Tensor(6.7151055, shape=(), dtype=float32)"
120,"tf.Tensor(6.2534995, shape=(), dtype=float32)"
121,"tf.Tensor(7.348575, shape=(), dtype=float32)"
122,"tf.Tensor(6.5367937, shape=(), dtype=float32)"
123,"tf.Tensor(6.548023, shape=(), dtype=float32)"
124,"tf.Tensor(6.85939, shape=(), dtype=float32)"
125,"tf.Tensor(6.903252, shape=(), dtype=float32)"
126,"tf.Tensor(6.377526, shape=(), dtype=float32)"
127,"tf.Tensor(7.374066, shape=(), dtype=float32)"
128,"tf.Tensor(6.7288356, shape=(), dtype=float32)"
129,"tf.Tensor(7.127133, shape=(), dtype=float32)"
130,"tf.Tensor(6.667796, shape=(), dtype=float32)"
131,"tf.Tensor(6.1257257, shape=(), dtype=float32)"
132,"tf.Tensor(6.3793907, shape=(), dtype=float32)"
133,"tf.Tensor(6.6782475, shape=(), dtype=float32)"
134,"tf.Tensor(6.528172, shape=(), dtype=float32)"
135,"tf.Tensor(6.130012, shape=(), dtype=float32)"
136,"tf.Tensor(6.776782, shape=(), dtype=float32)"
137,"tf.Tensor(7.547567, shape=(), dtype=float32)"
138,"tf.Tensor(6.266411, shape=(), dtype=float32)"
139,"tf.Tensor(6.8350015, shape=(), dtype=float32)"
140,"tf.Tensor(7.080083, shape=(), dtype=float32)"
141,"tf.Tensor(6.6271663, shape=(), dtype=float32)"
142,"tf.Tensor(5.865222, shape=(), dtype=float32)"
143,"tf.Tensor(7.5398602, shape=(), dtype=float32)"
144,"tf.Tensor(7.311369, shape=(), dtype=float32)"
145,"tf.Tensor(6.6440682, shape=(), dtype=float32)"
146,"tf.Tensor(7.0421762, shape=(), dtype=float32)"
147,"tf.Tensor(6.046291, shape=(), dtype=float32)"
148,"tf.Tensor(7.4199367, shape=(), dtype=float32)"
149,"tf.Tensor(6.9410686, shape=(), dtype=float32)"
150,"tf.Tensor(6.794183, shape=(), dtype=float32)"
151,"tf.Tensor(6.6826596, shape=(), dtype=float32)"
152,"tf.Tensor(6.5481524, shape=(), dtype=float32)"
153,"tf.Tensor(6.833706, shape=(), dtype=float32)"
154,"tf.Tensor(6.088723, shape=(), dtype=float32)"
155,"tf.Tensor(6.878636, shape=(), dtype=float32)"
156,"tf.Tensor(6.957873, shape=(), dtype=float32)"
157,"tf.Tensor(6.64093, shape=(), dtype=float32)"
158,"tf.Tensor(6.938107, shape=(), dtype=float32)"
159,"tf.Tensor(7.1947837, shape=(), dtype=float32)"
160,"tf.Tensor(7.2950644, shape=(), dtype=float32)"
161,"tf.Tensor(7.057153, shape=(), dtype=float32)"
162,"tf.Tensor(6.746774, shape=(), dtype=float32)"
163,"tf.Tensor(6.430691, shape=(), dtype=float32)"
164,"tf.Tensor(7.164538, shape=(), dtype=float32)"
165,"tf.Tensor(6.3570147, shape=(), dtype=float32)"
166,"tf.Tensor(6.5252004, shape=(), dtype=float32)"
167,"tf.Tensor(6.4213037, shape=(), dtype=float32)"
168,"tf.Tensor(6.920463, shape=(), dtype=float32)"
169,"tf.Tensor(6.303283, shape=(), dtype=float32)"
170,"tf.Tensor(6.3892074, shape=(), dtype=float32)"
171,"tf.Tensor(6.6719985, shape=(), dtype=float32)"
172,"tf.Tensor(7.1550684, shape=(), dtype=float32)"
173,"tf.Tensor(6.8782144, shape=(), dtype=float32)"
174,"tf.Tensor(6.1843176, shape=(), dtype=float32)"
175,"tf.Tensor(6.615555, shape=(), dtype=float32)"
176,"tf.Tensor(6.939574, shape=(), dtype=float32)"
177,"tf.Tensor(6.587853, shape=(), dtype=float32)"
178,"tf.Tensor(7.2923126, shape=(), dtype=float32)"
179,"tf.Tensor(6.961643, shape=(), dtype=float32)"
180,"tf.Tensor(6.583062, shape=(), dtype=float32)"
